target,gender_F,income_high,income_low,country_USA,country_India,country_UK,age,time_since_last_gift,time_since_first_gift,max_gift,min_gift,mean_gift,number_gift
0,0,0,1,1,0,0,66,656,2392,102,54,77.16666667,6
0,0,0,0,1,0,0,62,1308,1896,105,78,91.5,2
0,1,0,0,1,0,0,65,670,2327,116,85,99.66666667,3
0,0,0,0,0,1,0,40,241,2657,127,37,87.11111111,9
0,1,0,1,0,1,0,50,509,2243,144,38,89.8,5
0,1,0,0,0,1,0,56,804,2420,145,86,104.1818182,11
0,1,1,0,0,1,0,53,991,2412,107,20,63.5,2
0,0,0,0,1,0,0,56,563,1951,120,67,102.4285714,7
0,1,0,0,1,0,0,66,438,2688,114,45,77.25,4
0,1,0,0,0,1,0,56,1186,1186,69,69,69,1
1,1,0,0,0,1,0,81,108,2714,128,97,113.8,5
0,0,0,0,0,1,0,47,666,1989,116,101,108.3333333,3
0,0,0,0,0,1,0,23,413,2695,124,85,104.5,2
0,1,0,1,0,1,0,45,517,2681,117,79,99.4,5
0,1,0,0,1,0,0,65,815,2600,88,55,71.5,2
0,1,1,0,0,1,0,58,578,2413,81,41,67.5,6
0,0,0,0,1,0,0,51,491,1759,95,79,88,6
0,0,0,0,0,1,0,40,519,2411,126,84,103.4,5
0,0,1,0,0,1,0,64,345,1749,92,48,74,5
0,1,0,0,0,1,0,83,268,2715,122,75,94.71428571,7
0,0,0,0,1,0,0,61,737,2484,115,46,91.25,4
0,1,0,0,1,0,0,27,771,2085,133,63,92.5,6
0,0,0,1,0,1,0,82,1057,2053,119,61,79.5,6
0,1,0,0,1,0,0,49,1060,1060,39,39,39,1
0,1,0,0,0,1,0,27,674,2276,131,83,106.5,6
0,1,0,1,1,0,0,61,865,865,72,72,72,1
0,0,0,0,0,1,0,51,529,865,97,61,78.33333333,3
0,1,1,0,0,1,0,40,548,548,75,75,75,1
0,1,0,0,0,1,0,62,935,2755,69,51,59.625,8
0,1,0,0,0,0,1,42,1304,2739,119,45,81,11
0,0,0,0,0,1,0,49,371,2442,122,74,100.5,4
0,0,0,0,1,0,0,53,1639,1680,100,92,96,2
1,0,1,0,0,1,0,53,197,1412,142,105,118.5,4
0,0,0,0,1,0,0,70,473,2594,148,83,119.1428571,7
0,0,0,0,0,1,0,30,85,1274,122,81,96,3
0,1,0,0,0,1,0,30,1187,2117,97,92,94.5,2
0,1,0,1,1,0,0,43,780,2694,97,43,71,5
0,0,0,0,0,1,0,69,898,1625,132,95,107,4
0,1,0,1,0,1,0,71,693,2490,102,60,82.25,12
0,0,0,0,0,1,0,33,534,2022,110,78,99.33333333,6
0,1,0,0,1,0,0,45,233,1770,82,47,66.5,4
0,0,0,0,1,0,0,41,1311,2561,118,71,92.25,4
0,1,0,0,1,0,0,65,764,2074,114,77,98.25,4
0,0,1,0,0,0,1,59,657,1888,89,53,77,3
0,1,0,1,0,1,0,31,1136,2673,142,93,120.3333333,9
0,0,1,0,0,1,0,62,921,2746,114,62,92.22222222,9
0,0,0,0,0,1,0,47,1132,2627,110,76,94.85714286,7
0,0,0,0,0,1,0,56,948,2745,106,47,74.85714286,7
0,0,1,0,0,0,1,73,980,2336,112,36,69.33333333,6
0,1,0,0,0,1,0,57,979,2033,136,93,107.5,4
0,1,0,1,0,1,0,59,556,1217,94,57,75.5,2
0,1,0,0,1,0,0,54,862,2750,106,76,91.5,6
0,0,0,0,1,0,0,51,912,1779,120,74,93.42857143,7
1,0,0,0,1,0,0,53,900,2720,78,60,71.66666667,3
0,0,0,0,1,0,0,33,878,2638,80,62,69.66666667,3
0,0,1,0,0,1,0,77,1357,1959,97,73,87.66666667,3
0,1,1,0,1,0,0,59,1030,1443,106,86,95,4
0,0,0,0,0,0,1,56,668,2335,71,70,70.5,2
0,0,0,0,0,0,1,71,466,2275,126,50,82,7
0,1,0,1,0,1,0,29,213,2770,125,66,101.5,6
0,1,0,0,1,0,0,47,720,2747,96,50,65.66666667,6
0,0,1,0,0,1,0,71,1389,2536,105,55,84,7
0,1,0,1,0,1,0,63,384,2581,86,59,68.25,4
0,1,1,0,0,1,0,54,1057,2600,134,38,72.75,8
0,1,0,0,0,0,1,36,1268,1268,57,57,57,1
0,0,0,1,1,0,0,54,873,873,90,90,90,1
0,1,0,1,1,0,0,40,590,2451,106,73,92.5,4
0,1,0,0,0,1,0,41,869,2702,110,59,84.85714286,7
0,0,0,0,1,0,0,73,1195,2744,83,40,65.16666667,6
0,1,0,0,0,1,0,24,907,2516,90,65,82.28571429,7
0,1,0,0,1,0,0,29,948,948,105,105,105,1
0,1,1,0,0,1,0,52,1094,2484,133,88,109,6
0,1,0,0,0,1,0,42,1157,1473,147,72,107,3
0,0,0,1,1,0,0,60,1067,1067,61,61,61,1
0,0,0,0,1,0,0,53,1051,1523,132,105,118.5,2
0,1,0,0,0,1,0,38,887,1486,113,64,85.33333333,3
0,0,0,0,0,1,0,65,1234,2679,112,53,82.5,8
0,1,0,0,0,1,0,67,651,1996,71,65,68,2
0,0,0,0,0,1,0,64,909,2493,132,57,90.125,8
0,0,0,0,0,1,0,44,746,2619,120,89,106.6666667,6
0,0,0,0,0,1,0,60,488,2664,107,64,82.5,4
0,0,1,0,0,1,0,60,463,2099,106,75,89,6
0,0,0,1,0,1,0,67,398,1860,97,60,79.75,4
0,1,0,0,0,1,0,39,430,2292,137,76,117,4
0,1,0,1,1,0,0,60,695,2577,109,61,80.90909091,11
0,1,0,0,0,1,0,34,852,852,124,124,124,1
0,1,1,0,0,1,0,51,904,2768,114,83,94.33333333,6
0,1,0,1,0,1,0,57,924,2757,128,93,108.25,8
1,1,0,1,1,0,0,62,696,2404,141,85,116,8
0,0,0,0,0,1,0,48,1773,2609,87,72,81.5,4
0,0,0,0,0,1,0,47,845,2667,83,61,71.25,4
0,1,1,0,1,0,0,32,504,2512,89,41,67.8,10
0,0,0,0,1,0,0,95,707,2450,139,85,107.3333333,6
0,0,0,0,0,0,1,60,656,2361,115,42,76.75,8
0,1,0,1,1,0,0,60,1327,1327,106,106,106,1
0,1,0,1,1,0,0,51,819,2531,138,96,113.6,5
0,1,0,0,0,1,0,43,782,2249,126,85,106.6666667,6
0,1,0,1,1,0,0,34,388,2568,91,55,67.57142857,7
0,0,0,1,1,0,0,60,1180,1506,110,73,91.5,2
0,0,0,1,0,1,0,54,886,1780,123,76,102,4
0,0,1,0,0,1,0,32,534,568,110,69,89.5,2
0,1,0,1,1,0,0,105,595,2765,80,64,74.33333333,3
0,0,0,1,0,1,0,53,1264,1264,73,73,73,1
0,0,0,0,0,1,0,62,1114,2739,91,52,77.57142857,7
0,1,0,0,0,1,0,36,948,2407,137,69,105.3333333,6
0,0,0,0,0,1,0,52,842,2558,125,62,93.88888889,9
0,1,1,0,0,1,0,41,266,2675,106,49,75.875,8
0,1,0,0,0,1,0,48,411,2639,113,55,82.55555556,9
0,1,1,0,0,1,0,70,963,2674,116,59,88.91666667,12
0,1,1,0,0,1,0,71,758,758,107,107,107,1
1,1,0,0,0,1,0,66,612,2733,116,49,77.63636364,11
0,1,0,0,0,1,0,66,423,423,99,99,99,1
1,0,0,0,0,1,0,60,486,489,88,78,83,2
0,0,1,0,0,1,0,39,455,2642,110,65,86.75,8
0,1,0,0,1,0,0,77,1585,2182,127,90,102.6666667,3
0,1,0,0,0,0,1,80,646,2193,132,86,107.8571429,7
0,1,0,0,0,1,0,49,642,2759,90,67,79.4,5
0,1,0,0,0,1,0,60,1238,2244,140,73,107,7
0,0,0,0,1,0,0,78,739,2563,86,53,70.85714286,7
0,1,0,0,0,1,0,68,747,1832,119,90,100,3
0,1,0,0,0,1,0,51,607,2712,116,52,83,5
0,1,0,0,0,1,0,34,573,2447,136,94,112,4
0,1,0,1,1,0,0,56,900,2645,103,27,65.77777778,9
0,0,0,0,0,1,0,41,992,2493,143,78,106.5714286,7
0,1,0,0,1,0,0,85,1229,2738,114,53,89.23076923,13
0,0,0,0,1,0,0,45,1145,1714,116,101,108.5,2
0,0,0,0,0,1,0,35,656,2078,84,56,65.33333333,3
0,1,0,1,0,1,0,57,214,2214,137,66,100.8571429,7
1,0,0,0,0,1,0,25,262,2746,144,76,115,7
0,1,0,0,0,1,0,22,368,2663,97,56,79.8,5
0,0,1,0,0,0,1,41,353,939,123,100,111.5,2
0,0,0,0,1,0,0,26,301,2770,114,86,101.25,8
0,1,0,0,1,0,0,78,765,765,118,118,118,1
0,0,1,0,0,1,0,52,759,2481,119,69,100.625,8
0,1,0,0,1,0,0,36,166,2597,122,72,100,6
0,0,0,0,1,0,0,32,165,1713,92,89,90.33333333,3
0,1,0,1,0,1,0,51,910,2030,116,64,97.2,5
0,0,0,1,1,0,0,41,174,2681,127,71,99.41666667,12
0,0,0,0,0,1,0,51,701,2600,121,96,106,3
0,0,1,0,0,1,0,36,960,2400,124,63,102,5
0,0,0,1,1,0,0,62,1008,1008,77,77,77,1
0,0,0,0,1,0,0,50,728,2361,116,74,92.66666667,6
0,1,0,0,1,0,0,28,775,2613,104,48,78.75,8
0,1,0,0,1,0,0,49,1474,2577,84,67,76.2,5
0,0,0,0,0,1,0,32,677,2479,126,74,107.6,5
0,0,0,0,1,0,0,70,1038,2590,125,65,85.28571429,7
0,0,1,0,0,1,0,60,1459,1459,87,87,87,1
0,0,0,0,0,1,0,89,966,2759,108,63,92.5,8
0,0,0,1,0,1,0,28,1418,2237,106,48,79.14285714,7
0,0,0,0,0,0,1,37,743,2683,127,49,93.22222222,9
0,1,0,0,1,0,0,45,598,2622,125,44,73.22222222,9
0,1,0,0,1,0,0,58,1315,2658,115,49,78.625,8
0,0,0,0,1,0,0,60,788,2650,151,84,114,6
0,1,0,0,0,1,0,90,705,2605,99,44,65.88888889,9
0,1,0,0,0,1,0,48,326,2401,132,104,115.75,4
0,1,0,1,1,0,0,53,952,2755,124,65,95,12
0,0,0,0,1,0,0,60,1106,2563,111,57,89.14285714,7
0,1,0,0,1,0,0,54,1047,2260,120,56,91,5
0,0,0,0,1,0,0,77,664,2404,137,84,106.3,10
0,1,0,0,0,0,1,55,130,2608,99,67,83.5,6
0,0,0,1,1,0,0,55,926,2352,84,34,65.83333333,6
0,0,0,0,1,0,0,59,1119,2734,136,80,103.7142857,7
0,0,0,0,0,1,0,45,1193,1867,115,94,101,4
0,1,0,0,1,0,0,19,1087,2243,113,72,92,7
0,1,1,0,0,1,0,96,609,2196,134,96,121.1666667,6
0,1,1,0,1,0,0,32,1062,2130,136,24,72.5,4
0,0,0,1,0,1,0,48,1024,2585,95,64,81.5,4
0,1,0,0,1,0,0,39,925,2464,97,58,82.16666667,6
0,0,1,0,1,0,0,41,621,1076,105,86,95.5,2
0,1,1,0,1,0,0,61,1314,2042,105,48,77.66666667,6
0,1,0,0,0,1,0,70,1232,2538,119,71,95.66666667,3
0,0,0,0,0,1,0,55,1405,2287,104,85,97.66666667,3
0,1,0,0,0,0,1,71,653,2614,114,44,79.14285714,7
0,1,0,0,1,0,0,40,701,2652,129,85,106.4444444,9
0,1,0,0,1,0,0,47,729,930,108,89,98.5,2
0,1,0,1,1,0,0,56,983,2450,118,88,103.2,5
0,1,0,0,0,1,0,60,1197,1197,73,73,73,1
0,0,1,0,1,0,0,63,647,2659,117,73,98,7
0,0,0,0,0,1,0,60,552,1084,93,57,80.33333333,3
0,0,0,1,0,1,0,60,437,2682,93,47,67,6
0,0,0,1,1,0,0,51,867,1887,134,50,86,3
0,1,1,0,0,1,0,55,532,2668,146,67,101.1666667,12
0,0,0,0,0,1,0,55,1048,2646,103,85,91.16666667,6
0,1,0,1,1,0,0,98,404,2669,107,61,85.66666667,3
0,1,0,0,1,0,0,84,771,2682,121,73,105,4
0,1,0,0,1,0,0,36,578,1004,85,53,71.5,4
0,1,0,1,1,0,0,31,792,2669,157,100,126.8,5
0,0,1,0,0,1,0,60,115,2547,79,49,64.5,4
0,0,0,0,1,0,0,49,1196,2680,117,57,82.66666667,3
0,1,0,1,0,1,0,70,737,1949,94,42,74.71428571,7
0,1,0,0,1,0,0,97,725,2562,99,65,82.33333333,6
0,0,0,0,1,0,0,67,580,1690,118,50,90.25,4
0,0,0,0,0,1,0,64,868,1841,118,62,81,4
0,1,0,0,0,1,0,73,839,2742,145,69,114.1666667,6
0,0,0,0,0,1,0,60,552,2736,127,69,90.57142857,7
0,1,0,0,1,0,0,75,985,2227,85,45,65.5,8
0,0,0,0,0,1,0,37,920,2433,125,87,103.25,4
0,0,0,1,0,1,0,57,1017,2600,118,56,94.4,10
0,1,0,0,0,1,0,45,777,2617,118,77,100.5,4
1,0,1,0,0,1,0,44,431,2519,104,101,102.5,2
0,1,1,0,0,0,1,51,402,2464,106,47,81.33333333,6
0,0,0,0,1,0,0,29,740,2444,139,68,98.125,8
0,0,1,0,0,1,0,39,596,2502,109,46,74.22222222,9
0,0,0,1,0,1,0,25,1081,1081,60,60,60,1
0,1,0,0,0,1,0,68,1289,2659,95,59,73.75,8
0,0,1,0,1,0,0,39,906,1782,89,74,79.75,4
0,0,1,0,1,0,0,81,97,2717,138,68,101.5833333,12
1,1,1,0,1,0,0,29,473,2159,135,63,100.2,5
0,0,0,1,0,1,0,45,591,2665,107,64,90.83333333,6
0,1,0,0,0,1,0,61,630,2666,124,75,107,5
0,0,1,0,0,1,0,48,716,716,88,88,88,1
0,1,0,0,1,0,0,35,752,2536,122,58,92,7
0,0,0,0,1,0,0,62,641,2577,143,110,126.25,4
0,1,0,1,1,0,0,79,726,2526,109,73,91.1,10
0,0,0,1,1,0,0,23,722,2323,140,82,105.6666667,9
0,1,0,0,0,1,0,48,685,1766,111,64,90.66666667,6
0,0,0,1,1,0,0,62,815,1893,98,48,74.5,6
0,0,0,0,1,0,0,91,1179,2584,126,61,85.75,4
0,0,0,0,1,0,0,71,993,2145,113,75,92.66666667,6
0,0,0,0,0,1,0,66,341,2364,126,81,95.33333333,6
0,1,0,0,0,1,0,60,1711,2334,96,55,76,9
0,1,0,0,0,1,0,60,772,2632,103,53,81.71428571,7
0,0,0,0,0,1,0,51,575,2567,111,80,94.66666667,3
0,1,0,0,1,0,0,53,1207,2505,128,66,106.75,8
0,1,0,0,0,1,0,53,320,2757,96,75,84,4
0,1,0,0,0,1,0,50,309,309,80,80,80,1
0,0,0,0,0,1,0,47,904,1478,134,109,120,3
0,0,1,0,1,0,0,51,528,528,74,74,74,1
0,1,0,0,0,0,1,36,686,2389,124,67,93.16666667,6
0,1,0,1,1,0,0,60,553,553,99,99,99,1
0,0,0,0,1,0,0,60,831,2506,122,41,81.71428571,7
0,1,1,0,1,0,0,108,76,2352,122,57,87.6,5
0,1,0,1,1,0,0,43,664,2091,122,66,93.33333333,9
0,0,1,0,1,0,0,48,709,2550,90,48,66.14285714,7
0,0,0,1,1,0,0,55,1678,2261,67,33,53.75,4
0,0,0,0,0,1,0,41,805,2719,128,48,87.81818182,11
0,1,1,0,0,1,0,61,812,2280,115,73,89.75,4
0,0,1,0,1,0,0,34,1097,2203,86,27,51.66666667,3
0,1,0,0,0,0,1,39,561,2309,93,32,66.33333333,9
0,0,0,0,0,1,0,46,317,1047,101,83,92,2
0,1,0,1,0,1,0,36,598,598,100,100,100,1
0,0,0,0,0,1,0,79,338,2550,105,43,76.375,8
0,0,0,0,0,1,0,45,859,2627,87,57,71.71428571,7
0,1,1,0,1,0,0,41,346,1788,108,73,89.33333333,3
0,1,0,0,0,0,1,60,136,1585,131,95,110.5,4
0,1,0,0,0,1,0,42,831,1837,97,45,78.33333333,3
0,1,0,1,0,1,0,50,535,535,61,61,61,1
0,0,0,0,0,1,0,60,928,1091,88,70,79,2
0,1,1,0,1,0,0,32,1342,1996,125,61,92,3
0,0,1,0,0,1,0,49,1034,2707,137,59,86.58333333,12
0,0,0,0,1,0,0,70,707,707,80,80,80,1
0,0,0,1,0,1,0,48,1076,2623,86,30,60.45454545,11
0,1,0,0,1,0,0,46,362,2352,91,49,70,2
0,0,0,0,1,0,0,81,1447,2585,117,74,99.66666667,9
0,0,0,0,0,0,1,64,469,2606,116,65,90.85714286,7
0,0,0,1,0,1,0,57,417,2438,120,74,97.8,5
0,1,0,1,0,0,1,63,747,2009,81,76,78.5,2
0,0,1,0,0,1,0,41,181,2245,122,77,103.2857143,7
0,1,0,1,1,0,0,59,315,1861,91,55,80.75,4
1,0,0,0,1,0,0,46,1211,2702,129,62,93.38461538,13
0,1,0,0,0,1,0,37,849,2569,88,65,76.66666667,3
0,0,0,0,0,1,0,32,630,2699,125,104,114.6666667,3
0,1,0,1,1,0,0,56,281,1600,84,63,72.25,4
0,0,0,1,1,0,0,92,875,2350,125,77,102.3636364,11
0,0,0,0,1,0,0,29,1518,2756,142,87,107.3333333,6
0,1,0,0,1,0,0,64,540,1818,123,57,98,4
0,0,0,0,0,0,1,43,449,2343,100,43,72.8,5
0,0,0,0,0,1,0,59,574,2470,107,55,89.5,6
0,1,0,0,0,1,0,47,1111,2581,105,65,82.33333333,6
0,1,0,0,0,0,1,51,768,2738,150,76,104.5714286,7
0,1,0,1,0,1,0,60,406,2278,122,88,103.6,5
0,1,0,1,0,1,0,65,1465,2614,131,88,107,4
0,1,0,0,0,1,0,81,1294,2407,92,68,77.66666667,3
0,1,0,0,0,1,0,42,1268,2444,127,77,100,4
1,1,0,0,0,1,0,26,698,2587,131,85,111.7777778,9
0,0,0,0,0,1,0,73,653,653,93,93,93,1
0,1,0,1,1,0,0,72,1223,1828,121,90,110.3333333,3
0,1,0,1,0,1,0,30,1585,2670,111,41,73.76923077,13
0,0,0,0,1,0,0,52,583,583,85,85,85,1
0,1,0,0,0,0,1,67,1487,2360,123,92,110.3333333,3
0,1,0,1,0,1,0,102,1133,2280,101,67,84.5,4
0,0,1,0,0,0,1,27,380,2670,153,57,103.6666667,9
0,1,0,0,1,0,0,35,796,796,113,113,113,1
0,1,0,0,0,1,0,39,344,2589,105,17,78.5,8
0,0,0,0,1,0,0,63,939,2708,119,65,86.42857143,7
0,0,0,0,0,1,0,24,513,2662,128,76,91.09090909,11
0,1,0,1,1,0,0,73,868,2439,117,73,93.57142857,7
0,0,1,0,0,0,1,25,679,1890,82,50,66,2
0,0,0,0,1,0,0,57,563,2564,108,91,99.5,4
0,0,0,0,0,1,0,58,335,2236,132,72,110.2,10
0,0,0,1,0,1,0,60,609,2499,140,68,104.6,10
0,1,1,0,0,1,0,68,648,1974,109,58,91.66666667,3
0,0,0,0,1,0,0,76,1502,2237,120,46,72.4,5
0,0,0,0,1,0,0,42,727,727,127,127,127,1
0,0,0,0,0,1,0,69,567,2085,138,67,109.125,8
0,1,0,1,0,1,0,63,629,1969,139,92,113.2857143,7
0,1,0,1,0,0,1,79,372,1902,123,88,105.25,4
0,1,0,0,0,1,0,63,637,2491,131,85,103,3
0,1,0,0,1,0,0,60,603,2732,125,69,95.625,8
0,0,0,1,1,0,0,44,1202,2707,97,43,75.75,8
0,0,0,1,1,0,0,41,847,847,91,91,91,1
1,1,0,0,0,1,0,52,537,2306,153,73,114.25,4
0,1,0,1,0,1,0,56,992,1485,133,66,99.5,2
0,1,0,0,1,0,0,19,558,2767,120,38,78.27272727,11
0,0,0,1,0,1,0,63,1078,2729,128,79,100.8333333,6
0,0,0,0,0,1,0,52,834,2229,103,68,92.8,5
0,1,0,0,0,1,0,52,1177,2408,105,80,92,6
0,0,0,1,0,1,0,50,1064,1064,67,67,67,1
0,1,0,0,0,1,0,91,1453,2667,102,75,88.57142857,7
0,1,0,1,0,1,0,90,698,698,77,77,77,1
0,0,0,1,1,0,0,60,473,2259,125,72,85.5,6
0,1,0,0,1,0,0,53,1253,2221,109,62,94.6,5
0,0,0,1,0,0,1,96,1055,2243,111,60,78.25,4
0,0,0,0,1,0,0,82,1039,2632,136,57,91.8,10
0,0,0,0,1,0,0,109,648,2163,149,70,101.6363636,11
0,0,0,0,1,0,0,57,578,578,77,77,77,1
0,0,0,0,0,1,0,53,504,2210,136,62,97.75,8
0,1,0,0,0,0,1,39,464,2069,90,47,77.83333333,6
0,1,0,0,1,0,0,90,485,2093,128,83,107.75,4
1,1,0,1,0,0,1,42,310,2011,160,86,129.875,8
0,1,0,0,0,1,0,65,277,2549,99,56,83.71428571,7
0,1,1,0,0,1,0,31,1040,2763,96,50,69.5,6
0,1,0,1,0,1,0,49,734,2584,137,62,91.75,8
0,0,0,0,1,0,0,52,604,2589,96,68,83.71428571,7
0,0,0,0,1,0,0,85,704,2618,110,77,97.7,10
0,0,1,0,0,1,0,73,678,2612,89,65,78.28571429,7
0,1,0,1,0,1,0,58,1168,1877,118,111,114,3
0,1,1,0,0,0,1,58,779,1993,141,87,108.6666667,3
0,1,0,0,1,0,0,84,214,2539,122,74,94,5
0,1,1,0,1,0,0,81,727,2744,147,95,121.6666667,6
0,1,0,1,1,0,0,27,470,2566,121,79,97.5,8
0,0,0,0,0,1,0,74,644,644,92,92,92,1
0,0,1,0,0,1,0,94,1053,2545,96,71,88.8,5
0,1,0,0,0,1,0,34,667,2723,132,45,91.4,10
0,1,0,0,1,0,0,47,134,2669,126,71,102.7142857,7
0,0,0,0,0,1,0,81,708,2698,97,43,74.33333333,9
0,0,1,0,1,0,0,71,1145,2266,99,67,85.5,4
0,0,0,0,0,1,0,60,784,784,113,113,113,1
1,1,0,0,0,1,0,67,911,2206,111,61,95.14285714,7
0,0,1,0,0,0,1,44,1494,2539,111,47,77.5,6
0,0,0,0,0,1,0,105,1199,2363,129,78,100.875,8
0,0,1,0,0,1,0,62,886,2619,134,71,107.1111111,9
0,1,0,1,0,0,1,80,862,2536,109,46,81.375,8
0,1,0,0,0,1,0,58,587,2470,101,80,94,5
0,1,0,1,0,1,0,76,382,382,69,69,69,1
0,1,0,0,0,1,0,33,978,1381,114,66,100.75,4
0,1,0,0,0,1,0,68,691,2480,122,57,91.14285714,7
0,1,0,0,0,1,0,64,779,2387,90,63,77.28571429,7
0,1,0,0,1,0,0,22,474,2551,123,65,106,8
0,0,1,0,0,1,0,47,920,2768,119,67,99.71428571,7
0,0,0,0,1,0,0,39,1205,2492,144,59,89.71428571,7
0,1,1,0,1,0,0,51,338,2187,111,78,94.2,5
0,0,0,1,0,1,0,60,1400,1400,88,88,88,1
0,0,0,0,0,1,0,38,710,2056,124,74,106.6666667,3
1,0,0,0,0,1,0,40,670,2716,132,67,100.1666667,12
0,0,0,0,0,1,0,34,1251,1251,92,92,92,1
0,0,0,0,0,1,0,37,368,2688,94,18,72.1,10
0,1,0,0,1,0,0,48,763,2461,113,77,96.33333333,3
0,0,0,0,0,1,0,34,1070,2761,116,77,94.2,5
0,0,0,0,0,0,1,50,1153,2370,136,83,108.1666667,6
0,1,0,0,0,0,1,62,776,1846,111,83,95.8,5
0,1,0,1,1,0,0,39,209,2592,108,61,83.75,4
0,0,0,1,1,0,0,65,1494,2477,138,78,116.7142857,7
0,1,0,1,0,1,0,30,1007,1007,116,116,116,1
0,0,1,0,1,0,0,69,469,2678,109,57,81,9
0,1,1,0,0,1,0,60,609,2658,107,42,73,6
0,1,0,0,1,0,0,44,1235,2678,108,72,91.2,5
0,0,0,0,0,1,0,67,682,682,104,104,104,1
0,0,0,0,1,0,0,24,1199,2677,108,86,92.6,5
0,0,0,1,0,1,0,43,978,2220,110,58,82.25,4
0,0,0,0,0,1,0,27,1029,2599,82,22,59.5,10
0,0,0,0,0,1,0,60,880,1017,135,97,116.3333333,3
0,0,1,0,1,0,0,46,682,2668,94,66,75.25,4
0,0,0,0,0,1,0,51,794,794,108,108,108,1
0,1,0,0,0,1,0,95,570,2442,85,82,83.5,2
0,1,0,0,1,0,0,52,1194,2400,96,56,76.2,5
0,1,1,0,1,0,0,47,866,866,42,42,42,1
0,1,0,0,1,0,0,74,1503,2664,147,70,112.375,8
0,1,0,0,1,0,0,64,645,2641,142,90,111.5714286,7
0,1,0,0,0,1,0,62,914,2654,117,57,90.6,10
0,0,1,0,0,0,1,51,442,2363,117,70,90.125,8
0,1,0,1,1,0,0,39,1049,1049,101,101,101,1
0,1,0,0,1,0,0,33,755,2616,126,77,100.5555556,9
0,0,1,0,0,1,0,58,541,2322,117,60,86,4
0,0,0,1,0,1,0,51,667,2663,118,63,94.5,8
1,1,0,0,0,1,0,59,1058,2488,122,65,105.2857143,7
0,0,0,1,1,0,0,52,1157,2388,117,62,84,7
0,1,0,0,0,1,0,22,539,2346,83,40,66.6,5
0,0,0,0,1,0,0,27,828,2446,126,76,96.4,5
0,0,0,0,0,1,0,60,782,2567,131,83,101.6666667,3
0,0,0,0,0,1,0,46,1208,2575,108,75,92.42857143,7
0,1,0,0,0,1,0,62,373,1893,124,100,114.6666667,3
1,0,0,0,0,1,0,36,489,2762,141,58,95.28571429,7
0,1,0,0,0,1,0,56,653,2603,130,67,94.64285714,14
0,1,0,1,0,1,0,63,607,2704,105,83,96,3
0,0,0,0,1,0,0,60,366,366,81,81,81,1
0,1,0,0,0,1,0,80,849,1861,124,123,123.5,2
0,0,0,0,1,0,0,96,626,2059,98,56,77.83333333,6
0,1,0,0,1,0,0,64,449,449,103,103,103,1
0,0,0,0,0,1,0,47,642,2660,106,65,90.375,8
0,0,0,0,1,0,0,57,528,2559,140,95,116.5,6
0,1,0,0,1,0,0,60,833,2522,118,39,95.4,10
0,0,1,0,1,0,0,82,1586,2612,123,100,111,4
0,0,0,1,0,0,1,54,980,2118,92,65,78.5,2
0,1,0,0,1,0,0,60,683,2676,138,87,113.5,6
0,1,0,1,0,1,0,41,1043,2642,119,51,86.8,5
0,0,0,1,0,1,0,21,1403,2554,89,45,77.42857143,7
0,0,0,0,1,0,0,60,696,2317,110,61,77.6,5
0,1,0,0,1,0,0,44,981,2170,149,78,103,4
0,0,1,0,0,1,0,39,1177,2357,123,62,91.75,4
0,1,0,0,1,0,0,60,327,327,81,81,81,1
0,0,0,0,0,1,0,60,1010,2691,150,83,121.2857143,7
0,0,0,0,0,0,1,91,1214,2716,120,63,92.25,8
0,0,1,0,1,0,0,38,1384,2700,123,68,95.14285714,7
0,1,0,0,0,1,0,31,1171,2216,116,87,103.3333333,3
0,0,1,0,0,0,1,53,1195,1195,95,95,95,1
0,0,0,1,1,0,0,75,652,2457,110,83,92.33333333,3
0,0,0,0,1,0,0,51,187,1106,116,78,97,2
0,0,0,1,1,0,0,21,831,2757,132,54,77.33333333,6
0,1,0,0,1,0,0,60,525,525,110,110,110,1
0,1,0,0,1,0,0,60,653,2534,78,46,62,2
0,0,0,0,1,0,0,40,1023,2500,61,45,50.33333333,3
0,1,0,0,1,0,0,44,894,2762,139,33,90.85714286,7
0,0,1,0,0,1,0,85,248,2626,146,90,110.3333333,6
0,0,0,0,0,1,0,72,392,2076,115,56,93.125,8
0,1,0,1,1,0,0,55,856,2731,90,15,63.44444444,9
0,1,0,0,1,0,0,39,953,1886,116,88,104.25,4
0,0,0,1,0,1,0,35,831,2695,133,85,103.6,5
0,0,0,1,0,1,0,37,924,2758,108,51,80.11111111,9
0,1,1,0,1,0,0,95,767,1968,110,55,82.4,5
0,0,0,0,0,1,0,38,682,1898,119,43,85.28571429,7
0,1,0,1,1,0,0,58,1284,2324,118,68,102.6,5
0,1,0,0,1,0,0,59,814,2538,115,49,77,12
0,0,0,0,1,0,0,39,183,2524,112,52,92.33333333,6
0,0,1,0,0,1,0,56,739,1595,118,28,73.75,4
0,1,0,0,1,0,0,63,922,2428,133,61,102.1428571,7
0,1,0,0,1,0,0,54,690,1592,105,80,89,3
1,1,0,0,1,0,0,58,630,2399,129,77,103,10
0,1,0,0,0,0,1,35,485,2566,125,65,100.4,5
0,1,0,0,0,1,0,44,494,2030,102,46,73,9
0,0,1,0,0,1,0,51,743,2646,122,83,101.8333333,6
0,1,0,0,1,0,0,37,879,2692,91,40,65.77777778,9
1,1,0,0,1,0,0,55,837,2576,131,72,98.66666667,6
